learning_model,learning_model_gr_k5,learning_model_gr68,learning_model_gr912,time_period_start,time_period_end,enrollment_total,enrollment_in_person,enrollment_hybrid,enrollment_virtual,staff_count,staff_count_in_person
Hybrid,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,296,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,296,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,296,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,296,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,296,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,431,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,431,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,417,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,417,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,306,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,306,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,394,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,394,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,272,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,272,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,195,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,195,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,491,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,491,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,297,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,297,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,393,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,393,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,393,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,239,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,239,NA,NA,NA,NA,NA
Virtual,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,362,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,362,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,362,NA,NA,NA,NA,NA
Virtual,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,406,NA,NA,NA,NA,NA
Hybrid,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,406,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,461,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,270,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,334,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,350,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,234,NA,NA,NA,NA,NA
Virtual,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,234,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,254,NA,NA,NA,NA,NA
Virtual,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,254,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,263,NA,NA,NA,NA,NA
Virtual,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,263,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,153,NA,NA,NA,NA,NA
Virtual,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,153,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,256,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,256,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,256,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,256,NA,NA,NA,NA,NA
In-Person,NA,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,256,NA,NA,NA,NA,NA
