state,year,share_inperson,share_virtual,share_hybrid,participation,pass,cts_pass_below,cts_pass_proficient,cts_pass_advanced,unemployment
CO,2019,1,0,0,96.94999694824219,0.3613333511352539,0.07724999904632568,36.45000076293945,0.0675,3.9499999999999993
CO,2019,1,0,0,96.94999694824219,0.5446666717529297,0.04650000095367432,43.91666793823242,0.10583333015441894,3.9499999999999993
CO,2019,0.9187279343605042,0,0.08127208799123764,100,0.37166667938232423,0.105,NA,NA,3.9499999999999993
CO,2019,0.7844523191452026,0.21554769575595856,0,99.16666412353516,0.40400001525878904,0.24924999237060547,NA,NA,4.3916666666666675
CO,2019,0.21554769575595856,0.32508835196495056,0.4593639671802521,100,0.115,0.3079999923706055,NA,NA,4.3916666666666675
CO,2019,0.21554769575595856,0.32508835196495056,0.4593639671802521,100,0.23100000381469726,0.26899999618530274,NA,NA,4.3916666666666675
CO,2019,0.7844523191452026,0.21554769575595856,0,99.16666412353516,0.30866666793823244,0.24700000762939453,NA,NA,4.3916666666666675
CO,2019,1,0,0,99.46666717529297,0.33950000762939453,0.21024999618530274,NA,NA,4.2749999999999995
CO,2019,1,0,0,99.46666717529297,0.21075000762939453,0.15983333587646484,NA,NA,4.2749999999999995
CO,2019,1,0,0,99.43333435058594,0.5151666641235352,0.17899999618530274,50.79999923706055,0.14366666793823243,3.158333333333333
CO,2019,1,0,0,99.43333435058594,0.31983333587646484,0.13699999809265137,NA,NA,3.158333333333333
CO,2019,0.6749116778373718,0,0.32508835196495056,96.05000305175781,0.45983333587646485,0.11949999809265137,38.70000076293945,0.07300000190734864,3.6249999999999996
CO,2019,0.6749116778373718,0,0.32508835196495056,96.06666564941406,0.3085000038146973,0.15100000381469728,27.53333282470703,0.033166666030883786,3.6249999999999996
CO,2019,0,0.5759717226028442,0.42402827739715576,97.80000305175781,0.32683334350585935,0.18316667556762695,26.066667556762695,0.06599999904632568,2.883333333333333
CO,2019,0,0.5759717226028442,0.42402827739715576,97.3499984741211,0.4273333358764648,0.1603333282470703,31.33333396911621,0.11399999618530274,2.883333333333333
CO,2019,1,0,0,76,0.15800000190734864,0.21100000381469727,NA,NA,2.9499999999999997
CO,2019,0.32508835196495056,0.34982332587242126,0.32508835196495056,89.01667022705078,0.4658333206176758,0.07883333206176758,38.849998474121094,0.07716666698455811,2.5833333333333335
CO,2019,0.32508835196495056,0.34982332587242126,0.32508835196495056,88.78333282470703,0.5659999847412109,0.075,45.21666717529297,0.11399999618530274,2.5833333333333335
CO,2019,0,0,1,98.28333282470703,0.29616666793823243,0.17549999237060546,25.83333396911621,0.03766666650772095,2.475
CO,2019,0,0,1,97.6500015258789,0.4581666564941406,0.11816666603088379,36.41666793823242,0.09399999618530273,2.475
CO,2019,0.9187279343605042,0.08127208799123764,0,93.5,0.21899999618530275,0.25,NA,NA,2.475
CO,2019,1,0,0,99.383331298828125,0.675,NA,47.29999923706055,0.16200000762939454,2.475
CO,2019,1,0,0,99.383331298828125,0.5,NA,40.900001525878906,0.13600000381469726,2.475
CO,2019,0.9187279343605042,0.08127208799123764,0,90.23332977294922,0.35066665649414064,NA,NA,NA,2.475
CO,2019,0.9187279343605042,0.08127208799123764,0,94.80000305175781,0.40766666412353514,0.24,NA,NA,2.475
CO,2019,1,0,0,93.8499984741211,0.3183333396911621,0.09466666221618653,29.875,0.029749999046325682,2.475
CO,2019,0.9187279343605042,0.08127208799123764,0,88.66666412353516,0.17600000381469727,NA,NA,NA,2.475
CO,2019,1,0,0,93.8499984741211,0.48266666412353515,0.10225000381469726,40.650001525878906,0.07616666793823242,2.475
CO,2019,0,0.268551230430603,0.731448769569397,92.53333282470703,0.6201666641235352,0.049833331108093265,48.78333282470703,0.13216666221618653,3.5833333333333326
CO,2019,0.21554769575595856,0.3851590156555176,0.39929327368736267,98.93333435058594,0.2983333396911621,0.15966666221618653,26.5,0.033166666030883786,3.5833333333333326
CO,2019,0.5159010887145996,0.060070671141147614,0.42402827739715576,78.883331298828125,0.515,0.04866666793823242,43.45000076293945,0.08050000190734863,3.5833333333333326
CO,2019,0.5335689187049866,0,0.46643108129501343,96.133331298828125,0.5533333206176758,NA,48.83333206176758,0.09333333015441894,3.5833333333333326
CO,2019,0.32508835196495056,0.25088340044021606,0.42402827739715576,89.6500015258789,0.43150001525878906,0.09983333587646484,35.57500076293945,0.09600000381469727,3.5833333333333326
CO,2019,0.32508835196495056,0,0.6749116778373718,94.53333282470703,0.5988333511352539,0.03583333253860474,48.08333206176758,0.11800000190734863,3.5833333333333326
CO,2019,1,0,0,98.31666564941406,0.2570000076293945,0.11983333587646484,NA,NA,3.5833333333333326
CO,2019,0.21554769575595856,0.16961130499839783,0.6148409843444824,96,0.4956666564941406,0.08266666412353516,41.983333587646484,0.0753333330154419,3.5833333333333326
CO,2019,0.5335689187049866,0,0.46643108129501343,96.133331298828125,0.4388333511352539,0.08333333015441895,51.54999923706055,0.18950000762939453,3.5833333333333326
CO,2019,0.21554769575595856,0.0989399328827858,0.685512363910675,98.53333282470703,0.43450000762939456,0.11033333778381348,37.28333282470703,0.06150000095367432,3.5833333333333326
CO,2019,1,0,0,97.5,0.39849998474121096,0.12833333015441895,NA,NA,3.5833333333333326
CO,2019,0.21554769575595856,0.16961130499839783,0.6148409843444824,96.06666564941406,0.3341666793823242,0.10850000381469727,30.16666603088379,0.0328333330154419,3.5833333333333326
CO,2019,0.8091872930526733,0.19081272184848785,0,96.04000091552734,0.20850000381469727,0.17933332443237304,NA,NA,3.5833333333333326
CO,2019,0.32508835196495056,0.27561837434768677,0.39929327368736267,95.98332977294922,0.3951666641235352,0.14899999618530274,33.16666793823242,0.06349999904632568,3.5833333333333326
CO,2019,1,0,0,97.5,0.30975000381469725,0.18399999618530274,31.600000381469727,0.07900000095367432,3.5833333333333326
CO,2019,0.8091872930526733,0.19081272184848785,0,96.04000091552734,0.4445000076293945,0.20850000381469727,NA,NA,3.5833333333333326
CO,2019,1,0,0,99.06666564941406,0.3054999923706055,0.3120000076293945,NA,NA,3.5833333333333326
CO,2019,1,0,0,98.53333282470703,0.42266666412353515,0.0875,43.20000076293945,0.06733333110809327,3.5833333333333326
CO,2019,0,0.268551230430603,0.731448769569397,92.56666564941406,0.49983333587646483,0.05983333110809326,41.75,0.0825,3.5833333333333326
CO,2019,0.21554769575595856,0.3851590156555176,0.39929327368736267,98.26667022705078,0.4203333282470703,0.14533333778381347,35.06666564941406,0.07,3.5833333333333326
CO,2019,1,0,0,98.87999725341797,0.3559999847412109,0.38266666412353517,NA,NA,3.5833333333333326
CO,2019,0.32508835196495056,0.25088340044021606,0.42402827739715576,88.53333282470703,0.2746666717529297,0.13883333206176757,28.5,0.03900000095367431,3.5833333333333326
CO,2019,0.32508835196495056,0,0.6749116778373718,94.23332977294922,0.7006666564941406,0.037833333015441895,54.016666412353516,0.1603333282470703,3.5833333333333326
CO,2019,0.21554769575595856,0.0989399328827858,0.685512363910675,98.633331298828125,0.29066667556762693,0.12633333206176758,26.183332443237305,0.028499999046325684,3.5833333333333326
CO,2019,0.5159010887145996,0.060070671141147614,0.42402827739715576,78.93333435058594,0.625,0.05599999904632568,48.266666412353516,0.1421666622161865,3.5833333333333326
CO,2019,0.32508835196495056,0.27561837434768677,0.39929327368736267,96.5,0.2879999923706055,0.16816667556762696,25.049999237060547,0.03766666650772095,3.5833333333333326
CO,2019,1,0,0,94.55000305175781,0.45599998474121095,NA,NA,NA,4.883333333333333
CO,2019,0,0,1,98.866668701171875,0.25316667556762695,0.15783333778381348,26.049999237060547,0.032750000953674314,4.883333333333333
CO,2019,1,0,0,97.5,0.3679999923706055,0.24899999618530275,NA,NA,4.883333333333333
CO,2019,0.731448769569397,0,0.268551230430603,98.33333587646484,0.38283332824707034,0.14783333778381347,30.96666717529297,0.07066666603088378,4.883333333333333
CO,2019,0,0,1,98.93333435058594,0.41316665649414064,0.10116666793823242,36.31666564941406,0.049833331108093265,4.883333333333333
CO,2019,0.731448769569397,0,0.268551230430603,96.866668701171875,0.23299999237060548,0.17799999237060546,29.700000762939453,0.034000000953674316,4.883333333333333
CO,2019,0.6749116778373718,0.32508835196495056,0,97.23332977294922,0.3876666641235352,0.15383333206176758,31.549999237060547,0.07166666507720948,2.8333333333333326
CO,2019,1,0,0,93.16666412353516,0.3518333435058594,0.1616666603088379,30.41666603088379,0.047833333015441896,2.8333333333333326
CO,2019,1,0,0,58.70000076293945,0.24616666793823241,0.24149999618530274,17.100000381469727,0.05699999809265137,2.8333333333333326
CO,2019,1,0,0,93.5999984741211,0.22049999237060547,0.16100000381469726,21.875,0.024500000476837158,2.8333333333333326
CO,2019,1,0,0,58.650001525878906,0.1475,0.22649999618530273,NA,NA,2.8333333333333326
CO,2019,0.6749116778373718,0.32508835196495056,0,97.866668701171875,0.2863333320617676,0.17200000762939452,24.350000381469727,0.04300000190734863,2.8333333333333326
CO,2019,0.5335689187049866,0.21554769575595856,0.25088340044021606,96.46666717529297,0.3813333511352539,0.12533333778381348,22,0.12199999809265137,2.4250000000000003
CO,2019,0.5335689187049866,0.21554769575595856,0.25088340044021606,96.46666717529297,0.5903333282470703,0.09850000381469727,52.06666564941406,0.13266666412353514,2.4250000000000003
CO,2019,0.7491165995597839,0.25088340044021606,0,97.41666412353516,0.2371666717529297,0.17875,NA,NA,2.316666666666667
CO,2019,0.8586572408676147,0.14134275913238525,0,97.366668701171875,0.5306666564941406,0.05574999809265137,43.56666564941406,0.095,2.316666666666667
CO,2019,0.7491165995597839,0.25088340044021606,0,97.58333587646484,0.3591666793823242,0.23266666412353515,NA,NA,2.316666666666667
CO,2019,0.8586572408676147,0.14134275913238525,0,97.30000305175781,0.37599998474121094,0.10100000381469726,31.33333396911621,0.07466666698455811,2.316666666666667
CO,2019,0,0.356890469789505,0.6431095600128174,95.08333587646484,0.10574999809265137,0.30733333587646483,NA,NA,6.233333333333333
CO,2019,0,0.356890469789505,0.6431095600128174,96.383331298828125,0.23066667556762696,0.24183332443237304,NA,NA,6.233333333333333
CO,2019,0.21554769575595856,0.16961130499839783,0.6148409843444824,96.46666717529297,0.3988333511352539,0.11916666984558105,33.5,0.06383333206176758,2.7583333333333333
CO,2019,0.21554769575595856,0.16961130499839783,0.6148409843444824,96.43333435058594,0.5166666793823242,0.0975,40.733333587646484,0.10899999618530273,2.7583333333333333
CO,2019,1,0,0,100,0.8130000305175781,NA,NA,NA,1.6583333333333334
CO,2019,1,0,0,100,0.9380000305175781,NA,NA,NA,1.6583333333333334
CO,2019,1,0,0,72.6500015258789,0.2796666717529297,0.16899999618530273,NA,NA,1.7666666666666664
CO,2019,1,0,0,72.98332977294922,0.18299999237060546,0.22866666793823243,NA,NA,1.7666666666666664
CO,2019,1,0,0,98.4000015258789,0.41,0.2,NA,NA,1.7666666666666664
CO,2019,1,0,0,98.4000015258789,0.31633333206176756,NA,NA,NA,1.7666666666666664
CO,2019,1,0,0,96.96666717529297,0.19350000381469726,0.2108333396911621,NA,NA,2.7833333333333328
CO,2019,1,0,0,96.81666564941406,0.38683334350585935,0.15449999809265136,36.42499923706055,0.09925000190734863,2.7833333333333328
CO,2019,0.6219081282615662,0.208480566740036,0.16961130499839783,91.16666412353516,0.29866666793823243,0.1506666660308838,26.316667556762695,0.035499999523162844,2.7833333333333328
CO,2019,0.42402827739715576,0,0.5759717226028442,97.16666412353516,0.10850000381469727,0.29200000762939454,NA,NA,2.7833333333333328
CO,2019,0.42402827739715576,0,0.5759717226028442,97.16666412353516,0.21850000381469725,0.22850000381469726,16.700000762939453,0.060999999046325686,2.7833333333333328
CO,2019,0.6219081282615662,0.208480566740036,0.16961130499839783,91.03333282470703,0.4746666717529297,0.10833333015441894,38.41666793823242,0.09066666603088379,2.7833333333333328
CO,2019,0.21554769575595856,0.3851590156555176,0.39929327368736267,93.9000015258789,0.5204999923706055,0.07566666603088379,41.03333282470703,0.11033333778381348,2.5833333333333335
CO,2019,0.21554769575595856,0.3851590156555176,0.39929327368736267,93.66666412353516,0.6046666717529297,0.08100000381469727,45.03333282470703,0.15449999809265136,2.5833333333333335
CO,2019,0.21554769575595856,0.4946996569633484,0.28975266218185425,93.75,0.45733333587646485,0.12316666603088379,37.349998474121094,0.08383333206176757,2.5833333333333335
CO,2019,0.42402827739715576,0.4063604176044464,0.16961130499839783,95.21666717529297,0.40700000762939453,0.13716666221618654,38.233333587646484,0.08300000190734863,2.5833333333333335
CO,2019,0.42402827739715576,0.4063604176044464,0.16961130499839783,95.18333435058594,0.2158333396911621,0.19183332443237305,25.600000381469727,0.03299999952316284,2.5833333333333335
CO,2019,0.21554769575595856,0.4946996569633484,0.28975266218185425,93.96666717529297,0.3568333435058594,0.12616666793823242,30.149999618530273,0.05516666889190674,2.5833333333333335
CO,2019,0,0.5759717226028442,0.42402827739715576,99.1500015258789,0.2651666641235352,0.16116666793823242,27,0.04099999904632568,4.325
CO,2019,0.21554769575595856,0,0.7844523191452026,100,0.730999984741211,NA,NA,NA,4.325
CO,2019,0.21554769575595856,0,0.7844523191452026,100,0.45849998474121095,NA,NA,NA,4.325
CO,2019,0,0.5759717226028442,0.42402827739715576,98.94999694824219,0.16450000762939454,0.2275,NA,NA,4.325
CO,2019,1,0,0,78.16666412353516,0.3895000076293945,0.1025,37.79999923706055,0.08899999618530273,4.325
CO,2019,1,0,0,77.73332977294922,0.25566667556762696,0.19266666412353517,NA,NA,4.325
CO,2019,1,0,0,100,0.28549999237060547,0.23799999237060546,NA,NA,2.358333333333334
CO,2019,1,0,0,100,0.28600000381469726,NA,NA,NA,2.358333333333334
CO,2019,1,0,0,100,0.2421666717529297,0.14324999809265138,38.5,0.19200000762939454,2.358333333333334
CO,2019,1,0,0,99.616668701171875,0.6113333511352539,0.115,47,0.15133333206176758,2.358333333333334
CO,2019,1,0,0,100,0.3129999923706055,NA,NA,NA,2.5916666666666663
CO,2019,1,0,0,97.375,0.3770000076293945,NA,NA,NA,2.5916666666666663
CO,2019,1,0,0,97.375,0.43775001525878904,NA,NA,NA,2.5916666666666663
CO,2019,1,0,0,98.43333435058594,0.4211666488647461,0.13916666984558104,37.150001525878906,0.08175000190734863,2.5916666666666663
CO,2019,1,0,0,100,0.25,NA,NA,NA,2.5916666666666663
CO,2019,1,0,0,98.33333587646484,0.32033332824707034,0.13766666412353515,29.850000381469727,0.04324999809265137,2.5916666666666663
CO,2019,1,0,0,94.83333587646484,0.24399999618530274,0.18299999237060546,22.316667556762695,0.02066666603088379,3.6333333333333333
CO,2019,1,0,0,94.75,0.36016666412353515,0.15600000381469725,31.116666793823242,0.04916666507720947,3.6333333333333333
CO,2019,1,0,0,95,0.26799999237060546,0.22700000762939454,NA,NA,3.6333333333333333
CO,2019,1,0,0,95,0.30825000762939453,0.23566667556762697,NA,NA,3.6333333333333333
CO,2019,0,0,1,92.06666564941406,0.37283332824707033,0.16616666793823243,32.25,0.05,3.475
CO,2019,0,0,1,92.366668701171875,0.19799999237060548,0.20149999618530273,18.5,0.01899999976158142,3.475
CO,2019,0.8586572408676147,0.14134275913238525,0,99.01667022705078,0.17350000381469727,0.2686666679382324,20.066667556762695,0.036333334445953366,4.55
CO,2019,1,0,0,96.23332977294922,0.3820000076293945,0.1375,32.233333587646484,0.105,4.55
CO,2019,0.8586572408676147,0.14134275913238525,0,98.94999694824219,0.3191666603088379,0.1975,28.450000762939453,0.03466666698455811,4.55
CO,2019,1,0,0,95.4000015258789,0.2716666603088379,0.18683332443237305,25.399999618530273,0.13050000190734865,4.55
CO,2019,0.32508835196495056,0,0.6749116778373718,98.80000305175781,0.26933332443237307,0.17366666793823243,24.316667556762695,0.025999999046325682,3.3499999999999996
CO,2019,0.32508835196495056,0,0.6749116778373718,98.25,0.41516666412353515,0.1406666660308838,34.18333435058594,0.07349999904632569,3.3499999999999996
CO,2019,1,0,0,97.55000305175781,0.21225000381469727,0.22,NA,NA,3.3499999999999996
CO,2019,1,0,0,97.55000305175781,0.21950000762939453,0.2504999923706055,NA,NA,3.3499999999999996
CO,2019,0.9187279343605042,0.08127208799123764,0,96.5,0.1733333396911621,0.23649999618530274,NA,NA,2.733333333333333
CO,2019,0.9187279343605042,0.08127208799123764,0,100,0.4375,NA,NA,NA,2.733333333333333
CO,2019,0.9187279343605042,0.08127208799123764,0,96.6500015258789,0.26299999237060545,0.22183332443237305,25.100000381469727,0.034000000953674316,2.733333333333333
CO,2019,0.42402827739715576,0.14134275913238525,0.434628963470459,97.96666717529297,0.0831666660308838,0.40549999237060547,NA,NA,4.591666666666668
CO,2019,0.42402827739715576,0.14134275913238525,0.434628963470459,98.43333435058594,0.1941666603088379,0.2371666717529297,21.600000381469727,0.0375,4.591666666666668
CO,2019,1,0,0,98.83333587646484,0.2696666717529297,0.1425,NA,NA,4.591666666666668
CO,2019,0.9399293065071106,0.060070671141147614,0,97.3499984741211,0.27799999237060546,0.27799999237060546,NA,NA,4.591666666666668
CO,2019,1,0,0,98.83333587646484,0.40049999237060546,0.10675000190734864,17.200000762939453,0.10300000190734863,4.591666666666668
CO,2019,1,0,0,99.4000015258789,0.5468333435058593,0.125,47.70000076293945,0.13699999809265137,4.591666666666668
CO,2019,0,0.16961130499839783,0.8303886651992798,99.41666412353516,0.37216667175292967,0.09916666984558105,35.5,0.10100000381469726,4.591666666666668
CO,2019,0.9399293065071106,0.060070671141147614,0,97.3499984741211,0.2225,0.22200000762939454,NA,NA,4.591666666666668
CO,2019,1,0,0,99.4000015258789,0.6104999923706055,0.125,44.79999923706055,0.18475000381469728,4.591666666666668
CO,2019,0,0.16961130499839783,0.8303886651992798,99.44999694824219,0.23866666793823244,0.15300000190734864,32.79999923706055,0.051999998092651364,4.591666666666668
CO,2019,1,0,0,100,0.6880000305175781,NA,NA,NA,3.158333333333333
CO,2019,1,0,0,96.94999694824219,0.575,0.10300000190734863,47.07500076293945,0.15800000190734864,3.158333333333333
CO,2019,1,0,0,100,0.625,NA,NA,NA,3.158333333333333
CO,2019,1,0,0,96.116668701171875,0.5078333282470703,NA,46.099998474121094,0.3060000038146973,3.158333333333333
CO,2019,1,0,0,94.93333435058594,0.39166667938232425,0.10675000190734864,39.400001525878906,0.10449999809265137,2.683333333333333
CO,2019,1,0,0,94.66666412353516,0.5370000076293945,0.07666666507720947,42.099998474121094,0.19875,2.683333333333333
CO,2019,0.32508835196495056,0.32508835196495056,0.34982332587242126,88.91666412353516,0.38599998474121094,0.08616666793823242,34.474998474121094,0.051999998092651364,3.383333333333333
CO,2019,0.32508835196495056,0.32508835196495056,0.34982332587242126,88.53333282470703,0.5621666717529297,0.07416666507720947,48.42499923706055,0.11149999618530274,3.383333333333333
CO,2019,1,0,0,86.92500305175781,0.22950000762939454,0.125,NA,NA,3.0583333333333336
CO,2019,1,0,0,98.80000305175781,0.38275001525878904,NA,NA,NA,3.0583333333333336
CO,2019,1,0,0,97.28333282470703,0.2675,0.17316667556762697,25.25,0.03950000047683716,3.0583333333333336
CO,2019,1,0,0,98.80000305175781,0.5142499923706054,NA,42.099998474121094,0.26299999237060545,3.0583333333333336
CO,2019,1,0,0,85,0.31799999237060544,0.23225000381469726,NA,NA,3.0583333333333336
CO,2019,1,0,0,92.0999984741211,0.16549999237060548,0.4759999847412109,NA,NA,3.0583333333333336
CO,2019,1,0,0,97.1500015258789,0.3413333511352539,0.15300000190734864,29.049999237060547,0.05066666603088379,3.0583333333333336
CO,2019,1,0,0,92.0999984741211,0.4075,NA,NA,NA,3.0583333333333336
CO,2019,0,0.5759717226028442,0.42402827739715576,96.81666564941406,0.32,0.1775,27.91666603088379,0.04083333492279053,4.433333333333334
CO,2019,0.32508835196495056,0.27561837434768677,0.39929327368736267,98.8499984741211,0.43966667175292967,0.0975,37.233333587646484,0.0675,4.433333333333334
CO,2019,0,0.5759717226028442,0.42402827739715576,96.69999694824219,0.19200000762939454,0.22233333587646484,17.733333587646484,0.014500000476837159,4.433333333333334
CO,2019,0.32508835196495056,0.27561837434768677,0.39929327368736267,98.6500015258789,0.2828333282470703,0.13050000190734865,25.566667556762695,0.02700000047683716,4.433333333333334
CO,2019,1,0,0,96.1500015258789,0.3060000038146973,0.18366666793823241,NA,NA,4.0249999999999995
CO,2019,1,0,0,97.96666717529297,0.26483333587646485,0.13850000381469726,NA,NA,4.0249999999999995
CO,2019,1,0,0,98.31666564941406,0.5191666793823242,0.08433333396911621,43.32500076293945,0.14649999618530274,4.0249999999999995
